src_ip,dst_ip,src_port,dst_port,protocol,packet_length
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,397
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,77
172.17.100.71,116.119.64.141,50287.0,443.0,17,77
172.17.100.71,116.119.64.141,50287.0,443.0,17,79
116.119.64.141,172.17.100.71,443.0,50287.0,17,71
3.233.158.114,172.17.100.71,443.0,59444.0,6,60
3.233.158.114,172.17.100.71,443.0,59444.0,6,60
3.233.158.114,172.17.100.71,443.0,59444.0,6,60
3.233.158.114,172.17.100.71,443.0,59444.0,6,60
3.233.158.114,172.17.100.71,443.0,59444.0,6,60
172.17.102.100,224.0.0.251,5353.0,5353.0,17,100
172.17.103.30,224.0.0.251,5353.0,5353.0,17,82
3.233.158.114,172.17.100.71,443.0,59444.0,6,540
172.17.100.71,3.233.158.114,59444.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,167
104.18.26.48,172.17.100.71,443.0,58350.0,6,172
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
172.17.96.33,224.0.0.251,5353.0,5353.0,17,82
172.17.100.173,239.255.255.250,49666.0,1900.0,17,216
172.17.100.71,172.217.24.4,54454.0,443.0,17,71
172.17.100.71,172.217.24.4,54454.0,443.0,17,71
172.17.100.71,104.18.26.48,58350.0,443.0,6,2986
172.17.100.71,104.18.26.48,58350.0,443.0,6,3085
172.17.100.71,104.18.26.48,58350.0,443.0,6,2955
172.17.100.71,104.18.26.48,58350.0,443.0,6,654
172.17.100.71,104.18.26.48,58350.0,443.0,6,3091
172.17.100.71,172.217.24.4,54454.0,443.0,17,71
172.17.103.131,224.0.0.251,5353.0,5353.0,17,77
172.17.98.8,224.0.0.251,5353.0,5353.0,17,275
172.17.103.167,224.0.0.251,5353.0,5353.0,17,436
172.17.101.40,224.0.0.251,5353.0,5353.0,17,475
172.17.97.118,224.0.0.251,5353.0,5353.0,17,319
172.17.96.43,224.0.0.251,5353.0,5353.0,17,417
172.17.102.90,224.0.0.251,5353.0,5353.0,17,666
172.17.96.213,224.0.0.251,5353.0,5353.0,17,403
172.17.101.86,224.0.0.251,5353.0,5353.0,17,329
172.17.98.3,224.0.0.251,5353.0,5353.0,17,411
172.17.103.120,224.0.0.251,5353.0,5353.0,17,497
172.17.102.219,224.0.0.251,5353.0,5353.0,17,417
172.17.101.234,224.0.0.251,5353.0,5353.0,17,255
172.17.101.245,224.0.0.251,5353.0,5353.0,17,513
172.17.100.140,224.0.0.251,5353.0,5353.0,17,475
172.17.100.113,224.0.0.251,5353.0,5353.0,17,504
172.17.99.178,224.0.0.251,5353.0,5353.0,17,255
172.17.100.71,224.0.0.251,5353.0,5353.0,17,501
172.17.96.26,224.0.0.251,5353.0,5353.0,17,527
172.17.100.34,224.0.0.251,5353.0,5353.0,17,497
172.17.103.140,224.0.0.251,5353.0,5353.0,17,576
172.17.98.199,224.0.0.251,5353.0,5353.0,17,497
172.17.98.54,224.0.0.251,5353.0,5353.0,17,655
172.17.96.167,224.0.0.251,5353.0,5353.0,17,485
172.17.98.112,224.0.0.251,5353.0,5353.0,17,355
172.17.103.180,224.0.0.251,5353.0,5353.0,17,431
172.17.98.110,224.0.0.251,5353.0,5353.0,17,473
172.17.97.185,224.0.0.251,5353.0,5353.0,17,467
172.17.100.173,224.0.0.251,5353.0,5353.0,17,333
172.17.100.100,224.0.0.251,5353.0,5353.0,17,381
172.17.102.71,224.0.0.251,5353.0,5353.0,17,387
172.17.96.133,224.0.0.251,5353.0,5353.0,17,363
172.17.99.188,224.0.0.251,5353.0,5353.0,17,433
172.17.98.120,224.0.0.251,5353.0,5353.0,17,295
172.17.100.71,104.18.26.48,58350.0,443.0,6,2955
172.17.100.71,104.18.26.48,58350.0,443.0,6,2435
172.17.103.100,224.0.0.251,5353.0,5353.0,17,291
172.17.99.8,224.0.0.251,5353.0,5353.0,17,415
172.17.100.218,224.0.0.251,5353.0,5353.0,17,923
172.17.99.205,224.0.0.251,5353.0,5353.0,17,297
172.17.99.148,224.0.0.251,5353.0,5353.0,17,381
172.217.24.4,172.17.100.71,443.0,54454.0,17,73
172.17.96.37,224.0.0.251,5353.0,5353.0,17,827
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
172.17.99.138,224.0.0.251,5353.0,5353.0,17,297
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
172.17.101.160,224.0.0.251,5353.0,5353.0,17,884
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
172.17.97.175,224.0.0.251,5353.0,5353.0,17,314
104.18.26.48,172.17.100.71,443.0,58350.0,6,251
104.18.26.48,172.17.100.71,443.0,58350.0,6,1514
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,1514
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,735
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
172.17.100.71,172.217.24.4,54454.0,443.0,17,71
172.17.97.186,224.0.0.251,5353.0,5353.0,17,1514
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
172.17.97.186,224.0.0.251,,,17,1514
172.17.97.186,224.0.0.251,,,17,1514
172.17.97.186,224.0.0.251,,,17,1514
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
172.17.97.186,224.0.0.251,,,17,1514
172.17.97.186,224.0.0.251,,,17,674
172.17.100.192,224.0.0.251,5353.0,5353.0,17,635
172.217.24.4,172.17.100.71,443.0,54454.0,17,74
172.17.98.31,224.0.0.251,5353.0,5353.0,17,413
172.217.24.4,172.17.100.71,443.0,54454.0,17,74
172.17.97.13,224.0.0.251,5353.0,5353.0,17,311
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
172.17.101.75,224.0.0.251,5353.0,5353.0,17,475
0.0.0.0,255.255.255.255,68.0,67.0,17,342
172.17.96.93,224.0.0.251,5353.0,5353.0,17,571
172.17.96.207,224.0.0.251,5353.0,5353.0,17,453
172.17.96.38,224.0.0.251,5353.0,5353.0,17,567
172.17.103.30,224.0.0.251,5353.0,5353.0,17,519
172.17.98.179,224.0.0.251,5353.0,5353.0,17,299
172.17.100.71,172.217.24.4,54454.0,443.0,17,71
172.17.103.222,224.0.0.251,5353.0,5353.0,17,913
172.17.96.64,224.0.0.251,5353.0,5353.0,17,523
172.217.24.4,172.17.100.71,443.0,54454.0,17,74
172.17.100.20,239.255.255.250,2200.0,2200.0,17,405
104.18.26.48,172.17.100.71,443.0,58350.0,6,177
104.18.26.48,172.17.100.71,443.0,58350.0,6,172
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
172.17.97.232,224.0.0.251,5353.0,5353.0,17,521
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
172.17.100.71,44.235.31.238,54997.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,144
104.18.26.48,172.17.100.71,443.0,58350.0,6,172
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
104.18.26.48,172.17.100.71,443.0,58350.0,6,175
104.18.26.48,172.17.100.71,443.0,58350.0,6,107
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,929
104.18.26.48,172.17.100.71,443.0,58350.0,6,428
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
172.17.100.71,104.18.26.48,58350.0,443.0,6,3084
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
104.18.26.48,172.17.100.71,443.0,58350.0,6,642
104.18.26.48,172.17.100.71,443.0,58350.0,6,428
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
172.17.100.71,172.17.96.1,55820.0,53.0,17,76
172.17.100.71,172.17.96.1,55672.0,53.0,17,76
172.17.100.71,172.17.96.1,64287.0,53.0,17,79
172.17.100.71,172.17.96.1,62281.0,53.0,17,79
172.17.96.1,172.17.100.71,53.0,55672.0,17,129
172.17.100.71,3.233.158.111,54477.0,443.0,6,66
172.17.100.71,3.233.158.114,49671.0,443.0,6,969
172.17.100.71,3.233.158.111,56664.0,443.0,6,66
172.17.100.71,3.233.158.114,49671.0,443.0,6,1867
172.17.96.1,172.17.100.71,53.0,55820.0,17,158
172.17.100.71,57.144.213.32,52342.0,443.0,17,1292
172.17.100.71,57.144.213.32,52342.0,443.0,17,1292
57.144.213.32,172.17.100.71,443.0,52342.0,17,1278
57.144.213.32,172.17.100.71,443.0,52342.0,17,1278
57.144.213.32,172.17.100.71,443.0,52342.0,17,1278
57.144.213.32,172.17.100.71,443.0,52342.0,17,741
57.144.213.32,172.17.100.71,443.0,52342.0,17,122
172.17.100.71,57.144.213.32,52342.0,443.0,17,84
172.17.100.71,57.144.213.32,52342.0,443.0,17,85
172.17.100.71,57.144.213.32,52342.0,443.0,17,115
172.17.100.71,57.144.213.32,52342.0,443.0,17,112
172.17.96.1,172.17.100.71,53.0,62281.0,17,120
57.144.213.32,172.17.100.71,443.0,52342.0,17,81
57.144.213.32,172.17.100.71,443.0,52342.0,17,154
57.144.213.32,172.17.100.71,443.0,52342.0,17,314
172.17.100.71,57.144.213.32,52342.0,443.0,17,76
172.17.96.1,172.17.100.71,53.0,64287.0,17,149
172.17.100.71,57.144.213.32,52342.0,443.0,17,77
172.17.103.140,224.0.0.251,5353.0,5353.0,17,498
172.17.103.140,224.0.0.251,5353.0,5353.0,17,93
172.17.100.71,104.18.26.48,58350.0,443.0,6,2899
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
104.18.26.48,172.17.100.71,443.0,58350.0,6,199
104.18.26.48,172.17.100.71,443.0,58350.0,6,358
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
172.17.100.71,44.235.31.238,54997.0,443.0,6,54
172.17.100.71,104.18.27.48,49266.0,443.0,6,66
104.18.27.48,172.17.100.71,443.0,49266.0,6,66
172.17.100.71,104.18.27.48,49266.0,443.0,6,54
172.17.100.71,104.18.27.48,49266.0,443.0,6,2108
104.18.27.48,172.17.100.71,443.0,49266.0,6,60
104.18.27.48,172.17.100.71,443.0,49266.0,6,60
104.18.27.48,172.17.100.71,443.0,49266.0,6,1435
172.17.100.71,104.18.27.48,49266.0,443.0,6,118
172.17.100.71,104.18.27.48,49266.0,443.0,6,1808
104.18.27.48,172.17.100.71,443.0,49266.0,6,60
104.18.27.48,172.17.100.71,443.0,49266.0,6,60
172.17.103.140,239.255.255.250,64071.0,1900.0,17,171
172.17.100.173,239.255.255.250,49666.0,1900.0,17,216
172.17.103.140,224.0.0.251,5353.0,5353.0,17,93
172.17.100.71,57.144.213.32,52342.0,443.0,17,809
57.144.213.32,172.17.100.71,443.0,52342.0,17,90
3.233.158.111,172.17.100.71,443.0,56664.0,6,66
172.17.100.71,3.233.158.111,56664.0,443.0,6,54
172.17.100.71,3.233.158.111,56664.0,443.0,6,2111
3.233.158.114,172.17.100.71,443.0,49671.0,6,60
3.233.158.114,172.17.100.71,443.0,49671.0,6,60
3.233.158.114,172.17.100.71,443.0,49671.0,6,60
3.233.158.111,172.17.100.71,443.0,54477.0,6,66
172.17.100.71,3.233.158.111,54477.0,443.0,6,54
172.17.100.71,3.233.158.111,54477.0,443.0,6,2047
172.17.100.71,57.144.213.32,52342.0,443.0,17,77
3.233.158.114,172.17.100.71,443.0,49671.0,6,1022
172.17.100.71,3.233.158.114,49671.0,443.0,6,54
104.18.27.48,172.17.100.71,443.0,49266.0,6,950
172.17.100.71,104.18.26.48,58350.0,443.0,6,3144
172.17.100.71,104.18.26.48,58350.0,443.0,6,3129
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
172.17.100.71,104.18.26.48,58350.0,443.0,6,3116
172.17.100.71,104.18.26.48,58350.0,443.0,6,3094
172.17.100.71,104.18.26.48,58350.0,443.0,6,3098
172.17.100.71,104.18.26.48,58350.0,443.0,6,3124
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
172.17.100.71,104.18.26.48,58350.0,443.0,6,3163
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
172.17.100.71,104.18.27.48,49266.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
172.17.100.71,104.18.26.48,58350.0,443.0,6,3119
172.17.100.71,104.18.26.48,58350.0,443.0,6,3123
172.17.100.71,104.18.26.48,58350.0,443.0,6,3142
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
172.17.100.71,104.18.26.48,58350.0,443.0,6,3110
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
172.17.100.71,104.18.26.48,58350.0,443.0,6,3093
172.17.100.71,104.18.26.48,58350.0,443.0,6,3088
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
44.235.31.238,172.17.100.71,443.0,54997.0,6,66
172.17.100.71,104.18.27.48,64888.0,443.0,6,2216
172.17.100.71,104.18.27.48,64888.0,443.0,6,93
172.17.100.71,104.18.27.48,64888.0,443.0,6,2484
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
104.18.27.48,172.17.100.71,443.0,64888.0,6,60
104.18.27.48,172.17.100.71,443.0,64888.0,6,60
104.18.27.48,172.17.100.71,443.0,64888.0,6,60
104.18.27.48,172.17.100.71,443.0,64888.0,6,60
104.18.27.48,172.17.100.71,443.0,64888.0,6,93
104.18.27.48,172.17.100.71,443.0,64888.0,6,60
172.17.100.71,104.18.27.48,64888.0,443.0,6,54
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
172.17.100.71,57.144.213.32,52342.0,443.0,17,76
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
57.144.213.32,172.17.100.71,443.0,52342.0,17,410
172.17.100.71,57.144.213.32,52342.0,443.0,17,80
172.17.103.140,224.0.0.251,5353.0,5353.0,17,93
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
57.144.213.32,172.17.100.71,443.0,52342.0,17,378
172.17.100.71,57.144.213.32,52342.0,443.0,17,76
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
57.144.213.32,172.17.100.71,443.0,52342.0,17,1050
172.17.100.71,57.144.213.32,52342.0,443.0,17,76
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
57.144.213.32,172.17.100.71,443.0,52342.0,17,378
172.17.100.71,57.144.213.32,52342.0,443.0,17,76
44.235.31.238,172.17.100.71,443.0,54997.0,6,60
172.17.100.71,44.235.31.238,54997.0,443.0,6,54
172.17.100.71,57.144.213.32,52342.0,443.0,17,77
172.17.100.71,172.217.24.4,54454.0,443.0,17,71
172.17.100.71,104.18.26.48,58350.0,443.0,6,3164
172.17.100.71,104.18.26.48,58350.0,443.0,6,219
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
3.233.158.111,172.17.100.71,443.0,54477.0,6,60
3.233.158.111,172.17.100.71,443.0,54477.0,6,60
3.233.158.111,172.17.100.71,443.0,54477.0,6,1449
3.233.158.111,172.17.100.71,443.0,54477.0,6,1449
172.17.100.71,3.233.158.111,54477.0,443.0,6,54
3.233.158.111,172.17.100.71,443.0,54477.0,6,798
172.17.100.71,3.233.158.111,54477.0,443.0,6,118
104.18.26.48,172.17.100.71,443.0,58350.0,6,121
172.17.100.71,3.233.158.111,54477.0,443.0,6,959
172.17.100.71,3.233.158.111,54477.0,443.0,6,1933
104.18.26.48,172.17.100.71,443.0,58350.0,6,123
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,114
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,102
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
172.17.97.164,172.17.103.255,52765.0,51007.0,17,186
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
172.217.24.4,172.17.100.71,443.0,54454.0,17,74
3.233.158.111,172.17.100.71,443.0,56664.0,6,60
3.233.158.111,172.17.100.71,443.0,56664.0,6,60
3.233.158.111,172.17.100.71,443.0,56664.0,6,1377
3.233.158.111,172.17.100.71,443.0,56664.0,6,1377
172.17.100.71,3.233.158.111,56664.0,443.0,6,54
3.233.158.111,172.17.100.71,443.0,56664.0,6,942
172.17.100.71,3.233.158.111,56664.0,443.0,6,118
172.17.100.71,3.233.158.111,56664.0,443.0,6,920
172.17.100.71,3.233.158.111,56664.0,443.0,6,2663
104.18.26.48,172.17.100.71,443.0,58350.0,6,128
104.18.26.48,172.17.100.71,443.0,58350.0,6,1309
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,114
104.18.26.48,172.17.100.71,443.0,58350.0,6,105
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
104.18.26.48,172.17.100.71,443.0,58350.0,6,111
104.18.26.48,172.17.100.71,443.0,58350.0,6,588
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
3.233.158.114,172.17.100.71,443.0,49671.0,6,78
172.17.100.71,3.233.158.114,49671.0,443.0,6,54
3.233.158.114,172.17.100.71,443.0,49671.0,6,60
104.18.26.48,172.17.100.71,443.0,58350.0,6,111
104.18.26.48,172.17.100.71,443.0,58350.0,6,167
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,111
104.18.26.48,172.17.100.71,443.0,58350.0,6,100
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,1514
104.18.26.48,172.17.100.71,443.0,58350.0,6,699
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
104.18.26.48,172.17.100.71,443.0,58350.0,6,112
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,149
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,699
104.18.26.48,172.17.100.71,443.0,58350.0,6,428
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,169
104.18.26.48,172.17.100.71,443.0,58350.0,6,291
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
104.18.27.48,172.17.100.71,443.0,64888.0,6,169
104.18.27.48,172.17.100.71,443.0,64888.0,6,172
172.17.100.71,104.18.27.48,64888.0,443.0,6,54
104.18.27.48,172.17.100.71,443.0,64888.0,6,85
172.17.100.71,104.18.27.48,64888.0,443.0,6,89
104.18.26.48,172.17.100.71,443.0,58350.0,6,113
104.18.26.48,172.17.100.71,443.0,58350.0,6,107
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,111
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
104.18.26.48,172.17.100.71,443.0,58350.0,6,156
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
104.18.27.48,172.17.100.71,443.0,64888.0,6,60
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
172.17.96.167,224.0.0.251,5353.0,5353.0,17,84
172.17.96.167,224.0.0.251,5353.0,5353.0,17,84
172.17.96.167,224.0.0.251,5353.0,5353.0,17,366
172.17.96.167,224.0.0.251,5353.0,5353.0,17,366
172.17.96.167,224.0.0.251,5353.0,5353.0,17,84
172.17.96.167,224.0.0.251,5353.0,5353.0,17,366
172.17.96.167,224.0.0.251,5353.0,5353.0,17,84
172.17.96.167,224.0.0.251,5353.0,5353.0,17,366
172.17.96.167,224.0.0.251,5353.0,5353.0,17,366
172.17.96.167,224.0.0.251,5353.0,5353.0,17,366
172.17.96.167,224.0.0.251,5353.0,5353.0,17,366
172.17.96.167,224.0.0.251,5353.0,5353.0,17,366
172.17.96.167,224.0.0.251,5353.0,5353.0,17,366
172.17.96.167,224.0.0.251,5353.0,5353.0,17,366
172.17.96.167,224.0.0.251,5353.0,5353.0,17,366
172.17.96.167,224.0.0.251,5353.0,5353.0,17,366
172.17.96.167,224.0.0.251,5353.0,5353.0,17,366
104.18.26.48,172.17.100.71,443.0,58350.0,6,111
104.18.26.48,172.17.100.71,443.0,58350.0,6,156
104.18.26.48,172.17.100.71,443.0,58350.0,6,85
172.17.100.71,104.18.26.48,58350.0,443.0,6,54
172.17.96.167,224.0.0.251,5353.0,5353.0,17,366
172.17.96.167,224.0.0.251,5353.0,5353.0,17,366
172.17.96.167,224.0.0.251,5353.0,5353.0,17,366
172.17.98.242,224.0.0.251,5353.0,5353.0,17,272
172.17.96.133,224.0.0.251,5353.0,5353.0,17,341
172.17.96.133,224.0.0.251,5353.0,5353.0,17,341
172.17.96.133,224.0.0.251,5353.0,5353.0,17,341
172.17.96.133,224.0.0.251,5353.0,5353.0,17,341
172.17.96.133,224.0.0.251,5353.0,5353.0,17,341
172.17.96.133,224.0.0.251,5353.0,5353.0,17,341
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
57.144.213.32,172.17.100.71,443.0,52342.0,17,218
172.17.96.133,224.0.0.251,5353.0,5353.0,17,341
172.17.100.71,57.144.213.32,52342.0,443.0,17,76
172.17.96.133,224.0.0.251,5353.0,5353.0,17,341
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
57.144.213.32,172.17.100.71,443.0,52342.0,17,538
172.17.100.71,57.144.213.32,52342.0,443.0,17,76
172.17.100.71,57.144.213.32,52342.0,443.0,17,76
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
57.144.213.32,172.17.100.71,443.0,52342.0,17,250
172.17.100.71,57.144.213.32,52342.0,443.0,17,76
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
172.17.100.71,57.144.213.32,52342.0,443.0,17,76
57.144.213.32,172.17.100.71,443.0,52342.0,17,666
172.17.100.71,57.144.213.32,52342.0,443.0,17,76
172.17.101.160,224.0.0.251,5353.0,5353.0,17,359
172.17.101.160,224.0.0.251,5353.0,5353.0,17,359
172.17.101.160,224.0.0.251,5353.0,5353.0,17,359
172.17.101.160,224.0.0.251,5353.0,5353.0,17,359
172.17.103.140,224.0.0.251,5353.0,5353.0,17,576
172.17.103.140,224.0.0.251,5353.0,5353.0,17,512
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
172.17.100.71,57.144.213.32,52342.0,443.0,17,76
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
172.17.100.71,57.144.213.32,52342.0,443.0,17,76
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
172.17.100.71,57.144.213.32,52342.0,443.0,17,76
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
57.144.213.32,172.17.100.71,443.0,52342.0,17,1274
172.17.100.71,57.144.213.32,52342.0,443.0,17,76
